,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
57,"Milk, Eggs, Wheat, Soybeans, Gluten",491,,28.4mg,1,3.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Alfalfa Sprouts, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086632,0001-01-01T00:00:00,Veggie Sandwich,4.95,17.3g,5.4g,1 EACH,786.6mg,Deli,4.7g,"LUNCH, VT,MI,EG,WH,SY,CG",58.7g,192,0g
58,"Milk, Eggs, Wheat, Soybeans, Gluten",632,,28.4mg,1,8.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Hummus (Garbanzo Beans, Sesame Tahini, Lemon Juice, Water, Soybean Oil, 2% or Less of: Garlic Puree (garlic, high fructose corn syrup solids), Salt, Sugar, Soy Lecithin, Cellulose, Modified Food Starch, Natural Flavors (canola oil, olive oil, natural flavors), Spices, Citric Acid.), Ciabatta Bread (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboavin, folic acid), Water, Dried Durum Wheat Sourdough, Salt, Sugar, Less than 2% of the following: Calcium Propionate, Yeast, Ascorbic Acid, Enzymes, Calcium Sulfate. Made in a facility that processes wheat, soy, eggs, milk and tree nuts), Sliced Tomatoes (Tomatoes), Red Onion, Swiss Cheese (Milk, Cheese Culture, Salt, Enzymes.), Green Leaf Crowns (Green Leaf Lettuce), Alfalfa Sprouts, Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Mustard (Water, Distilled Vinegar, Mustard Seed, Salt, Turmeric, Oleoresin Paprika, Spices.)",16086633,0001-01-01T00:00:00,Veggie Sandwich w/ Hummus,5.95,24g,6.7g,1 EACH,1108.9mg,Deli,4.7g,"LUNCH, VT,MI,EG,WH,SY,CG",70.8g,265,0g
59,"Milk, Eggs, Wheat, Soybeans, Gluten",1011,,407.1mg,1,5.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Red Onion, Hardboiled Eggs, Bacon (Pork, Water, Salt, Sugar, Smoke Flavoring, Sodium Phosphate, Sodium Erythorbate, Flavoring, Sodium Nitrite.), Avocado, Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).)",16086634,0001-01-01T00:00:00,BYO Salad,6.5,72.2g,21.6g,1 EACH,1728.1mg,Picnic Basket,6g,"LUNCH, MI,EG,WH,SY,CG",17.4g,609,0g
60,"Milk, Eggs, Wheat, Soybeans, Gluten",964,,262.8mg,1,5.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Iceberg Lettuce, Goody's Chipotle Ranch (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Chipotle Sauce (chipotle peppers, water, vinegar, sugar, salt, tomato paste, smoke essence, onion, garlic. Kosher), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.), Oregano), Parmesan Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes.), Red Onion, Tomatoes, Cucumber, Cheddar Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes, Annatto Coloring.), Hardboiled Eggs, Shredded Carrot, Avocado",16086635,0001-01-01T00:00:00,BYO Wrap,6.75,70.8g,17.4g,1 EACH,1732.7mg,Picnic Basket,7.5g,"LUNCH, MI,EG,WH,SY,CG",60.4g,417,0g
61,"Milk, Eggs, Wheat, Soybeans, Gluten",936,,161.3mg,1,5.6g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).), Tomatoes, Avocado",16086636,0001-01-01T00:00:00,California Wrap,6.75,57.9g,13.8g,1 EACH,1345.4mg,Picnic Basket,5.7g,"LUNCH, MI,EG,WH,SY,CG",57.5g,434,0g
62,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",419,,130.2mg,1,2.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Caesar Dressing (Water, Vegetable Oil (soybean and/or canola oil), Whole Eggs, Parmesan Cheese (part skim cow's milk, rennet, cheese cultures, calcium cloride, salt), Corn Vinegar, Salt, Sugar, Spices, Anchovy Paste (anchovies, salt, water), Egg Yolks, Distilled Vinegar, Dehydrated Garlic, Citric Acid, Natural Flavors (soy), Lemon Juice Concentrate, Extracts of Rice, Xanthan Gum, Dehydrated Onion, Sodium Benzoate (preservative), Sodium Citrate, Calcium Disodium EDTA (protect flavor).), Tomatoes, Parmesan Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes.)",16086637,0001-01-01T00:00:00,Chicken Caesar Salad,6.5,51.4g,6.6g,16 OZ,1228.2mg,Picnic Basket,10.8g,"LUNCH, MI,EG,FI,WH,SY,CG",16.3g,135,0g
63,"Milk, Eggs, Fish, Wheat, Soybeans, Gluten",706,,130.2mg,1,4.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Romaine Lettuce, Caesar Dressing (Water, Vegetable Oil (soybean and/or canola oil), Whole Eggs, Parmesan Cheese (part skim cow's milk, rennet, cheese cultures, calcium cloride, salt), Corn Vinegar, Salt, Sugar, Spices, Anchovy Paste (anchovies, salt, water), Egg Yolks, Distilled Vinegar, Dehydrated Garlic, Citric Acid, Natural Flavors (soy), Lemon Juice Concentrate, Extracts of Rice, Xanthan Gum, Dehydrated Onion, Sodium Benzoate (preservative), Sodium Citrate, Calcium Disodium EDTA (protect flavor).), Parmesan Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes.), Tomatoes",16086638,0001-01-01T00:00:00,Chicken Caesar Wrap,6.75,60.8g,9.3g,1 EACH,1938.8mg,Picnic Basket,14g,"LUNCH, MI,EG,FI,WH,SY,CG",64.7g,209,0g
64,"Milk, Eggs, Soybeans",849,,377.4mg,1,2.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Buttermilk Ranch Dressing (Buttermilk (Cultured Nonfat Milk, Milk, Guar Gum. Carrageenan, Sodium Citrate, Vitamin A Palmitate, Vitamin D3.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Ranch Mix (Salt, Dried Onion, Modified Food Starch, Sugar, Dried Garlic, Spices, Maltodextrin, Buttermilk, Dextrose, 2% or Less of: Natural and Artificial Flavors (milk, soy), Lactic Acid, Guar Gum, Disodium Inosinate, Disodium Guanylate, Calcium Stearate.)), Hardboiled Eggs, Bacon (Pork, Water, Salt, Sugar, Smoke Flavoring, Sodium Phosphate, Sodium Erythorbate, Flavoring, Sodium Nitrite.), Blue Cheese (Blue Cheese (pasteurized milk, cheese cultures, salt, enzymes), Powdered Cellulose (to prevent caking), Natamycin (mold inhibitor).), Tomatoes",16086639,0001-01-01T00:00:00,Cobb Salad,6.5,66.1g,15.7g,16 OZ,1616.9mg,Picnic Basket,2.9g,"LUNCH, MI,EG,SY",9.8g,496,0g
65,"Wheat, Soybeans, Gluten",628,,108.6mg,1,6.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Sesame Ginger Dressing (Filtered Water, Organic Soybean Oil, Organic Sugar, Organic White Vinegar, Organic Tamari Sauce (water, organic soybeans, salt, organic alcohol), Organic Sesame oil, Salt, Organic Garlic Puree, Organic Onion Powder, Organic Mustard Seed, Organic Ginger Powder, Organic Sesame Seeds, Organic Malt, Organic Ginger Extract, Xanthan Gum (thickener).), Mandarin Oranges (Mandarin Oranges, Water, Sugar, Citric Acid.), Cucumber, Wonton Strips (Enriched Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), Vegetable Oil (soybean and/or cottonseed oil), Water, Cornstarch, Salt, Preserved with less than 0.1% of: Potassium Sorbate, Sodium Benzoate.), Shredded Carrot",16086640,0001-01-01T00:00:00,Mandarin Salad,6.5,44.1g,6.3g,16 OZ,709mg,Picnic Basket,22g,"LUNCH, TB,WH,SY,CG",46.8g,261,0g
66,"Milk, Soybeans",606,,133.9mg,1,3.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Balsamic Vinaigrette ( Water, Soybean Oil, Imported Balsamic Vinegar (wine vinegar, grape must), White Wine Vinegar, Distilled Vinegar, Sugar, Contains less than 2% of Salt, Mustard Seed, Spice, Garlic*, Onion*, Xanthan Gum, Caramel Color, Autolyzed Yeast Extract, Natural and Artificial Flavor, Calcium Disodium EDTA (preservative), Disodium Inosinate, Disodium Guanylate. *Dried.), Pitted Kalamata Olives (Kalamata Olives, Water, Salt, Red Wine Vinegar, Extra Virgin Olive Oil.), Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Cucumber, Tomatoes, Red Onion",16086641,0001-01-01T00:00:00,Mediterranean Salad,6.5,46g,7.4g,14 OZ,1583.6mg,Picnic Basket,10.1g,"LUNCH, MI,SY",26.5g,304,0g
67,"Wheat, Soybeans, Gluten",888,,108.6mg,1,7.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Spring Mix and Romaine Mix (Romaine Lettuce, Spring Mix), Smoked Chicken Breast (Boneless, skinless chicken breast filets with rib meat, water, seasoning [maltodextrin, salt, sugar, chicken stock, vegetable stock (carrot, onion, celery), flavors, carrot powder and garlic powder], modified food starch, sodium phosphates, soy protein concentrate, sea salt. ), Spinach Tortilla (Enriched Bleached Wheat Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), Water, Vegetable Shortening (interesterified soybean oil, hydrogenated soybean and/or palm oil), 2% or Less of: Seasoning (spinach powder, onion powder, spice, salt, garlic powder, soybean oil, artificial colors [FD&C yellow #5, FD&C blue #1 lake], natural & artificial flavor), Salt, Leavening (sodium bicarbonate, sodium aluminum sulfate, corn starch, monocalcium phosphate and/or sodium acid pyrophosphate, calcium sulfate), Distilled Monoglycerides, Enzymes, Wheat Starch, Calcium Carbonate, Antioxidants (tocopherols, ascorbic acid), Cellulose Gum, Dough Conditioners (fumaric acid, sodium metabisulfite), Preservatives (calcium propionate, sorbic acid and/or citric acid).), Sesame Ginger Dressing (Filtered Water, Organic Soybean Oil, Organic Sugar, Organic White Vinegar, Organic Tamari Sauce (water, organic soybeans, salt, organic alcohol), Organic Sesame oil, Salt, Organic Garlic Puree, Organic Onion Powder, Organic Mustard Seed, Organic Ginger Powder, Organic Sesame Seeds, Organic Malt, Organic Ginger Extract, Xanthan Gum (thickener).), Cucumber, Wonton Strips (Enriched Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), Vegetable Oil (soybean and/or cottonseed oil), Water, Cornstarch, Salt, Preserved with less than 0.1% of: Potassium Sorbate, Sodium Benzoate.), Red Onion",16086642,0001-01-01T00:00:00,Sesame Chicken Wrap,6.75,52.5g,9g,1 EACH,1424.1mg,Picnic Basket,18.4g,"LUNCH, WH,SY,CG",87.5g,332,0g
