,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
110,"Wheat, Gluten",114,,0mg,1,0.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"6"" Flour Tortilla (Bleached Flour, Enriched Flour (niacin, iron, thiamine, mononitrate, riboflavin, folic acid), Water, Palm Oil, Salt, Baking Powder, (sodium acid pyrophosphate, sodium, aluminum sulfate, sodium bicarbonate, corn starch, monocalcium phosphate), Calcium Propionate, Mono- & Diglycerides, Fumaric Acid, Guar Gum, L-Cysteine and/or Sodium Metabisulfate. )",16088197,0001-01-01T00:00:00,Flour Tortilla,0.45,3g,0.6g,1 EACH,260.7mg,Breakfast,1.7g,"BREAKFAST, VG,WH,CG",19.5g,23,
111,,153,,38mg,1,0g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.)",16088198,0001-01-01T00:00:00,Pork Sausage Links (2),0.95,8.8g,4.1g,2 EACH,404.5mg,Breakfast,0g,BREAKFAST,0g,116,0.1g
112,Soybeans,162,,0mg,1,10.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)",16088199,0001-01-01T00:00:00,Refried Beans,1.5,10.2g,0.2g,4 OZ,418.4mg,Breakfast,0.4g,"BREAKFAST, VG,SY",29.7g,7,0g
113,"Milk, Wheat, Gluten",157,,43.9mg,1,0.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Milk (Milk, Vitamin D3.), Sausage Link (Pork, Water, Salt, 2% Or Less Of: Corn Syrup Solids, Sodium Phosphates, Spices, Sugar, Dextrose, Natural Flavorings, BHT, Propyl Gallate, Citric Acid, Caramel Color.), Flour (Bleached Wheat Flour, Malted Barley Flour, Niacin, Iron, Thiamin Mononitrate, Riboflavin, Folic Acid.), Unsalted Butter (Pasteurized Cream, Natural Flavorings.), Salt, Black Pepper",16088200,0001-01-01T00:00:00,Sausage Gravy,0.5,9.6g,3.4g,4 OZ,267.2mg,Breakfast,3.6g,"BREAKFAST, MI,WH,CG",7.9g,85,0g
114,Eggs,68,,0mg,1,0g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Egg Whites (Egg Whites, Less than 1%: Vegetable Gums (xanthan and guar gum), Color (includes beta carotene), Vitamins and Minerals: Calcium Sulfate, Iron (ferric phosphate), Vitamin E (alpha tocopheryl acetate), Zinc Sulfate, Calcium Pantothenate, Vitamin B12, Vitamin B1 (thiamin mononitrate), Vitamin B6 (pyridoxine hydrochloride), Vitamin B2 (riboflavin), Folic Acid (B vitamin), Biotin, Vitamin D2.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088201,0001-01-01T00:00:00,Scrambled Egg Whites,1.25,8.9g,0g,3 OZ,139.5mg,Breakfast,0g,"BREAKFAST, VT,EG,TB",0.9g,26,0g
115,"Milk, Eggs, Wheat, Soybeans, Gluten",70,,0mg,1,1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)",16088202,0001-01-01T00:00:00,Veggie Sausage,1.09,9g,0g,1 EACH,250mg,Breakfast,1g,"BREAKFAST, VT,MI,EG,WH,SY,CG",4g,23,0g
116,,14,,0mg,1,0.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Strawberry, Grapes, Watermelon, Pineapple, Honeydew, Cantaloupe, Green Kale",16088203,0001-01-01T00:00:00,Cut Fresh Fruit,0.39,0.3g,0g,1 OZ,3mg,Cold Breakfast,2.6g,"BREAKFAST, VG,TB",3.5g,1,0g
117,,72,,0mg,1,3.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Granny Smith Apples, Red Delicious Apple",16088204,0001-01-01T00:00:00,Whole Apple,0.79,0.2g,0g,1 EACH,0.7mg,Cold Breakfast,14.4g,"BREAKFAST, VG,TB",19.5g,1,0g
118,,115,,0mg,1,3.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,Banana,16088205,0001-01-01T00:00:00,Whole Banana,0.49,1.4g,0.1g,1 EACH,1.3mg,Cold Breakfast,15.8g,"BREAKFAST, VG,TB",29.5g,4,0g
119,,55,,0mg,1,2.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,Navel Orange,16088206,0001-01-01T00:00:00,Whole Orange,0.59,1g,0g,1 EACH,1.1mg,Cold Breakfast,9.5g,"BREAKFAST, VG,TB",14g,2,0g
120,"Milk, Tree Nuts, Soybeans",46,,0.6mg,1,0.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Blueberry Yogurt (Cultured Pasteurized Grade A Low Fat Milk, Sugar, Strawberries, Modified Corn Starch, Nonfat Milk, Kosher Gelatin , Citric Acid, Tricalcium Phosphate, Colored with Carmine, Natural Flavor, Pectin, Vitamin A Acetate, Vitamin D3.), Strawberry Low Fat Yogurt (Cultured Pasteurized Grade A Reduced Fat Milk, Sugar, Nonfat Milk, High Fructose Corn Syrup, Strawberry Puree, Modified Corn Starch, Kosher Gelatin, Natural Flavor, Potassium Sorbate (maintain freshness), Carmine (color), Vitamin A Acetate, Vitamin D3, Lactic Acid Esters Of Mono And Diglycerides, Nitrogen.), Bob's Red Mill Gluten Free Honey Granola (Whole Grain Oats, Sugar, Canola Oil, Rice Flour, Honey, Salt, Brown Sugar Syrup, Baking Soda, Soy Lecithin, Natural Flavor. ), Seedless Raisins (Raisins, contains less than 2% vegetable oil (sunflower and/or palm oil).), Coconut Milk Yogurt (Organic coconut milk (filtered water, organic coconut cream), organic cane sugar, rice starch, less than 2% of: calcium citrate, pectin, live and active cultures, vitamin d2, vitamin b12. Produced in a facility that also processes other tree nuts and soy.), Yogurt (Pasteurized Grade A Nonfat Milk. 2% or Less of: Corn Starch, Kosher Gelatin, Pectin, Yogurt Cultures (L. bulgaricus, S. thermophilus, L. acidophilus), Vitamin A Acetate, Vitamin D3.)",16088207,0001-01-01T00:00:00,Yogurt Bar,0.39,1.6g,0.3g,1 OZ,17.7mg,Cold Breakfast,5.8g,"BREAKFAST, MI,TN,SY",8.7g,7,0g
121,"Milk, Wheat, Soybeans, Gluten",943,,124.5mg,1,9.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"French Fries (Potato Fries (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Food Starch-Modified, Contains less than 2% of Dextrose, Leavening (Sodium Acid Pyrophosphate, Sodium Bicarbonate), Rice Flour, Salt, Xanthan Gum, Disodium Dihydrogen Pyrophosphate (to maintain natural color) ), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Carne Asada (Carne Picada, Yellow Onions, Salt, Lime Juice (Key west lime juice, sodium benzoate.), Granulated Garlic, Black Pepper), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Sour Cream (Cultured Cream, Enzyme.), Pico de Gallo Salsa (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt), Carrots & Jalapenos (Jalapenos & Carrots (Whole Jalapeno Peppers, Water, Vinegar, Carrots, Onions, Salt, Soybean Oil, Garlic, Calcium Chloride. )), Shredded Mild Cheddar Cheese (Pasteurized Milk, Cheese Culture, Salt, Enzymes, Annatto, Powdered Cellulose (anti-caking agent).), Chile Fry Seasoning (Salt, Granulated Garlic, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Oregano)",16088208,0001-01-01T00:00:00,California Burrito,6.95,42g,18g,1 EACH,2318.6mg,World's Fare Your Way,6.1g,"LUNCH, MI,WH,SY,CG",81.7g,440,1.5g
122,"Milk, Wheat, Soybeans, Gluten",888,,150mg,1,8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Pork Carnitas (Pork, Fair Trade Light Brown Sugar, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Salt, Chili Powder (Chili pepper, Salt, Cumin, Silicon dioxide, Oregano, Garlic.), Granulated Garlic, Ground Cumin, Paprika, Black Pepper), Cilantro Rice (Long Grain Rice (Enriched with Iron.), Vegetable Stock (Water, Vegetable Base (Vegetables (onions, celery, carrots), Maltodextrin, Sugar, Autolyzed Yeast Extract, Onion Powder, Salt, Water, Corn Oil, Potassium Chloride, Carrot Powder, Modified Tapioca Starch, Carrot Juice Concentrate, Tomato Paste, Garlic Powder, Disodium Guanylate (flavor), Disodium Inosinate (flavor), Natural Flavor, Potassium Sorbate (protect quality), Citric Acid, Paprika Extracts (color).)), Yellow Onions, Cilantro), Aztec Pinto Beans (Water, Pinto Beans, Onion, Salt, Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Jalapenos, Garlic), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Iceberg Lettuce, Tortilla  Chips (Tortilla Chips (White Corn Flour, Water, contains less than 2 % of the following: Fumaric Acid, Cellulose Gum, Sodium Propionate, Sorbic Acid, Guar Gum.), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Guacamole (Chunky Avocado  (100% Hass Avocado), Avocado, Tomatoes, Yellow Onions, Serrano Peppers, Lime Juice (Key west lime juice, sodium benzoate.), Cilantro, Salt)",16088209,0001-01-01T00:00:00,La Cantina Burrito,6.95,54.3g,15.9g,1 EACH,1582.9mg,World's Fare Your Way,4.4g,"LUNCH, MI,WH,SY,CG",77.5g,343,0g
123,"Milk, Eggs, Wheat, Soybeans, Gluten",1056,,419.9mg,1,2.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Beef Patty (Ground Black Angus Chuck, Water, Spice, Salt), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Cheddar Cheese (Pasteurized Milk, Cheese Cultures, Salt, Enzymes, Annatto Coloring.), Fried Egg (Cage Free Eggs, Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Sliced Tomatoes (Tomatoes), Bacon (Cured with water, salt, sugar, sodium phosphate, sodium erythorbate, sodium nitrite.), Green Leaf Crowns (Green Leaf Lettuce), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. )",16088210,0001-01-01T00:00:00,Barnyard Burger,8.25,63.7g,29.7g,1 EACH,1665mg,Grill Specials,6.8g,"LUNCH, MI,EG,WH,SY,CG",34.8g,648,0g
124,"Milk, Eggs, Wheat, Soybeans, Gluten",536,,118.2mg,1,2.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Beef Patty (Beef, Water, Salt, Spice.), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), American Cheese (Cultured Milk, Skim Milk, Water, Cream, Sodium Citrate, Salt, Sodium Phosphate, Sorbic Acid (preservative), Citric Acid, Color (annatto, paprika, apocarotenal, beta carotene), Acetic Acid, Enzymes, Soy Lecithin.), Hamburger Pickles (Cucumbers, Water, Salt, Vinegar, Calcium Chloride, Sodium Benzoate (preservative), Natural Flavor, Spices.)",16088211,0001-01-01T00:00:00,Cheeseburger,4.95,32.3g,12.2g,1 EACH,601.2mg,Grill,7.5g,"LUNCH, MI,EG,WH,SY,CG",36.9g,252,0g
125,"Milk, Eggs, Wheat, Soybeans, Gluten",315,,70.5mg,1,2.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Marinated Chicken Breast (Chicken Breast  (Boneless Skinless Chicken Breast with Rib Meat; 15% Solution: Water, Salt, Sodium Phosphates.), Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic, Salt, White Pepper), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate)",16088212,0001-01-01T00:00:00,Chicken Breast Sandwich,5.25,26.8g,1g,1 EACH,915.3mg,Grill,7.5g,"LUNCH, MI,EG,WH,SY,CG",37g,55,0g
126,"Milk, Eggs, Wheat, Soybeans, Gluten",465,,22.8mg,1,10.5g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Black Bean Chipotle Patty (Water, onions, cooked black beans (black beans, water), cooked brown rice (water, brown rice), corn, vegetable oil (corn, canola and/or sunflower oil), soy flour, tomatoes, wheat gluten, green chiles, onion powder, egg whites, bulgur wheat, calcium caseinate (milk), cornstarch.Contains 2% or less of red bell peppers, green bell peppers, spices, cilantro, tomato juice, tomato powder, salt, chipotle peppers, cooked onion and carrot juice concentrate, jalapeno peppers, garlic powder, natural flavor, soy sauce powder (soybeans, wheat, salt), gum arabic, vinegar, citric acid, green pepper juice, garlic juice, lime juice), Standard Burger Setup (Sliced Tomatoes (Tomatoes), Green Leaf Crowns (Green Leaf Lettuce), Half Slices Red Onions (Red Onion)), Brioche Bun (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Butter(sweet cream, natural flavorings), Eggs, Sugar, Whey, Yeast, Salt, Less than 2% of the following: Calcium Propionate, Enzymes, Calcium Sulfate), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)",16088213,0001-01-01T00:00:00,Chipotle Black Bean Burger,5.95,22.1g,1.8g,1 EACH,655.1mg,Grill,10.5g,"LUNCH, VT,MI,EG,WH,SY,CG",58.9g,166,0g
