,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
52,"Milk, Eggs, Wheat, Soybeans, Gluten",791,,484.5mg,3,6.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pico de Gallo (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.), Cilantro",16087018,0001-01-01T00:00:00,Veg Sausage Breakfast Quesadilla,5.25,49g,14.6g,1 EACH,1495mg,Breakfast Specials,3.7g,"ALL, VT,MI,EG,WH,SY,CG",60.6g,359,0g
53,"Milk, Eggs, Wheat, Soybeans, Gluten",969,,389.1mg,3,13.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Frijoles (Water, Refried Beans (Pinto beans, Interesterfied Soybean Oil (with TBHQ for freshness), Salt.)), Scrambled Eggs (Eggs (Cage Free Whole Eggs, Citric Acid, 0.15% water, Xanthan Gum, Guar Gum, Nisin.), Sunflower Pan Coating Spray (Sunflower Oil, Sunflower Lecithin, Propellant.)), Pico de Gallo (Tomatoes, Yellow Onions, Jalapenos, Cilantro, Lime Juice (Key west lime juice, sodium benzoate.), Salt), Flour Tortilla (Enriched Flour (wheat flour, niacin, iron, thiamine mononitrate, riboflavin, folic acid), Water, Palm Oil, Soybean Oil, Salt, Calcium Propionate, Baking Powder (sodium acid, pyrophosphate, sodium bicarbonate, corn starch, mono calcium phosphate), Mono Diglyceride, Fumaric Acid, Guar Gum, Sodium Metabisulfite.), Potato Taters (Potatoes, Vegetable Oil (Soybean, Canola, Cottonseed, and/or Sunflower), Sea Salt, Disodium Dihydrogen Pyrophosphate (To Maintain Natural Color), Dextrose), Cheddar Jack Cheese (Cheddar Cheese (pasteurized milk, cheese culture, salt, enzymes, annatto color), Monterey Jack Cheese (pasteurized milk, cheese culture, salt, enzymes), Potato Starch & Powdered Cellulose, Natamycin.), Veggie Breakfast Sausage (Water, wheat gluten, soy flour, egg whites, corn oil, soy protein concentrate, sodium caseinate, modified tapioca starch, contains two percent or less of lactose, soybean oil (with tbhq for freshness), soy protein isolate, autolyzed yeast extract, spices, natural and artificial flavors, methylcellulose, sodium tripolyphosphate, salt, hydrolyzed wheat gluten, disodium inosinate, caramel color, modified corn starch, whey, hydrolyzed corn gluten, maltodextrin, hydrolyzed soy protein, potassium chloride, dextrose, onion powder, disodium guanylate, tetrasodium pyrophosphate, tricalcium phosphate, hydrolyzed wheat protein, sodium hexametaphosphate, succinic acid, niacinamide, monosodium phosphate, lactic acid, ascorbic acid, brewer's yeast, torula yeast, calcium phosphate, soy lecithin, iron (ferrous sulfate), vitamin b1 (thiamin mononitrate), vitamin b6 (pyridoxine hydrochloride), vitamin b2 (riboflavin), vitamin b12.)",16087019,0001-01-01T00:00:00,Veggie Sausage Breakfast Burrito,4.95,48.2g,18.4g,1 EACH,1773.6mg,Breakfast Specials,2.8g,"ALL, VT,MI,EG,WH,SY,CG",93.7g,402,0g
54,"Milk, Wheat, Soybeans, Gluten",452,,35.9mg,3,2.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Sliced Tomatoes (Tomatoes), Fresh Mozzarella (Cultured Pasteurized Milk, Vinegar, Enzymes, Salt.), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano), Basil",16087020,0001-01-01T00:00:00,Margarita,5.25,20.6g,8.1g,1/4 PIE,1015.1mg,Flatbreads,5.6g,"ALL, VT,MI,WH,SY,CG",38.3g,218,0g
55,"Milk, Wheat, Soybeans, Gluten",674,,71.8mg,3,2.6g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pepperoni (Pork, Beef, Salt, 2% or Less of: Water, Dextrose, Spices, Lactic Acid Starter Culture, Oleoresin of Paprika, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid.), Italian Sausage (Pork, Spices, Water, Salt, Corn Syrup Solids, Garlic, Paprika, Natural Flavor (autolyzed yeast extract, lactic acid, spice extracts), Sugar, Disodium Inosinate, Disodium Guanylate, Soy Lecithin (processing aid).), Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano)",16087021,0001-01-01T00:00:00,Meatlovers,5.25,35.6g,14.5g,1/4 PIE,1905.6mg,Flatbreads,4.9g,"ALL, MI,WH,SY,CG",38.8g,383,0g
56,"Milk, Wheat, Soybeans, Gluten",587,,52.8mg,3,2.6g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Part Skim Mozzarella Cheese (Low-Moisture Part-Skim Mozzarella Cheese (pasteurized milk, skim milk, salt, cultures, enzymes), Powdered Cellulose (prevent caking), Natamycin (preservative).), Pizza Sauce (Tomato Puree (Water, Tomato Paste), Less Than 2% of: Salt, Extra Virgin Olive Oil, Dried Onions, Garlic, Spices, Citric Acid.), Pepperoni (Pork, Beef, Salt, 2% or Less of: Water, Dextrose, Spices, Lactic Acid Starter Culture, Oleoresin of Paprika, Garlic Powder, Sodium Nitrite, BHA, BHT, Citric Acid.), Herbed Parmesan Cheese (Parmesan Cheese (Parmesan cheese (cultured pasteurized part skim milk, salt, enzymes), powdered cellulose to prevent caking, potassium Sorbate to protect flavor.), Oregano, Black Pepper, Salt), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano)",16087022,0001-01-01T00:00:00,Pepperoni,5.25,29.2g,12.2g,1/4 PIE,1476.8mg,Flatbreads,4.7g,"ALL, MI,WH,SY,CG",37.9g,326,0g
57,"Milk, Wheat, Soybeans, Gluten",415,,25.2mg,3,4.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Organic Spring Mix, Romaine Lettuce, Cucumber, Diced Tomato (Tomatoes), Vinaigrette Dressing (Water, vegetable oil (soybean and/or canola oil), distilled vinegar, sugar, salt, monosodium glutamate, spices, garlic powder, xanthan gum, dehydrated parsley, hydrolyzed yeast extract, natural flavors (soy),  propylene glycol alginate, onion powder, lemon juice concentrate, calcium disodium edta to protect flavor.), Red Onion, Pitted Kalamata Olives (Kalamata Olives, Water, Salt, Red Wine Vinegar, Extra Virgin Olive Oil.), Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Crispy Flat Bread (Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano))",16087023,0001-01-01T00:00:00,Greek,6.75,9g,8.4g,1 EACH,1572mg,Signature Salads,9.9g,"ALL, VT,MI,WH,SY,CG",27.1g,286,0g
58,"Milk, Tree Nuts, Wheat, Soybeans, Gluten",553,,0mg,3,12.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Napa Cabbage, Iceberg Lettuce, Shredded Carrot, Crispy Flat Bread (Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano)), Mandarin Oranges (Mandarin Oranges, Water, Sugar, Citric Acid.), Wonton Strips (Enriched Flour (wheat flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid, enzyme), Vegetable Oil (soybean and/or cottonseed oil), Water, Cornstarch, Salt, Preserved with less than 0.1% of: Potassium Sorbate, Sodium Benzoate.), Almonds, Green Onions, Sesame Ginger Dressing (Filtered Water, Organic Soybean Oil, Organic Sugar, Organic White Vinegar, Organic Tamari Sauce (water, organic soybeans, salt, organic alcohol), Organic Sesame oil, Salt, Organic Garlic Puree, Organic Onion Powder, Organic Mustard Seed, Organic Ginger Powder, Organic Sesame Seeds, Organic Malt, Organic Ginger Extract, Xanthan Gum (thickener).), Cilantro",16087024,0001-01-01T00:00:00,Mandarin Salad,6.75,15.6g,4.5g,1 EACH,438.4mg,Signature Salads,15.2g,"ALL, VT,TB,MI,TN,WH,SY,CG",58.6g,284,0g
59,"Milk, Tree Nuts, Wheat, Soybeans, Gluten",413,,25.2mg,3,8.8g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Organic Spring Mix, Romaine Lettuce, Strawberry, Crispy Flat Bread (Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano)), Almonds, Feta Cheese (Feta Cheese (pasteurized milk, cheese cultures, salt, enzymes), Natamycin (protect flavor).), Red Onion",16087025,0001-01-01T00:00:00,Strawberry Fields,6.75,16.2g,6.1g,1 EACH,558.5mg,Signature Salads,8.6g,"ALL, VT,TB,MI,TN,WH,SY,CG",33g,238,0g
60,"Milk, Wheat, Soybeans, Gluten",252,,0mg,3,5.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Romaine Lettuce, Balsamic Vinaigrette ( Water, Soybean Oil, Imported Balsamic Vinegar (wine vinegar, grape must), White Wine Vinegar, Distilled Vinegar, Sugar, Contains less than 2% of Salt, Mustard Seed, Spice, Garlic*, Onion*, Xanthan Gum, Caramel Color, Autolyzed Yeast Extract, Natural and Artificial Flavor, Calcium Disodium EDTA (preservative), Disodium Inosinate, Disodium Guanylate. *Dried.), Tomatoes, Red Onion, Cucumber, Organic Spring Mix, Shredded Carrot, Crispy Flat Bread (Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Pizza Oil (Olive Oil Blend (Canola Oil, Extra Virgin Olive Oil.), Garlic (Garlic, Water, Citric Acid.), Oregano))",16087026,0001-01-01T00:00:00,Tossed Green,6.75,5.1g,0.4g,1 EACH,365.4mg,Signature Salads,13.4g,"ALL, VT,TB,MI,WH,SY,CG",34.2g,102,0g
61,"Milk, Wheat, Soybeans, Gluten",739,,102.4mg,3,2.6g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Flat Bread (Enriched unbleached wheat flour (wheat flour, malted barley flour, ascorbic acid added as a dough conditioner, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, soybean oil, yeast, contains less than 2% of the following: powdered whey (a milk derivative), salt, sugar, wheat gluten, to preserve freshness (calcium propionate), leavening (sodium acid pyrophosphate, baking soda, monocalcium phosphate), guar gum, sodium stearoyl lactylate, enzyme.  May contain soy and sesame.), Ham (Water, Natural Salt Blend (Potassium Chloride, Sea Salt), Turbinado Sugar, Salt, Cultured Celery Powder, Cherry Powder.), Turkey (Turkey breast, turkey broth, contains less that 2% of salt, dextrose, potassium lactate, potassium acetate, modified food starch, carrageenan, sodium phosphate, sodium diacetate.), Sliced Tomatoes (Tomatoes), Vinaigrette Dressing (Water, vegetable oil (soybean and/or canola oil), distilled vinegar, sugar, salt, monosodium glutamate, spices, garlic powder, xanthan gum, dehydrated parsley, hydrolyzed yeast extract, natural flavors (soy),  propylene glycol alginate, onion powder, lemon juice concentrate, calcium disodium edta to protect flavor.), Sliced Pepperoncini (Peppers, Water, Salt, Vinegar, Citric Acid, Sodium Benzoate (preservative), Sodium Bisulfite (enhance color), FD&C Yellow 5.), Red Onion, Iceberg Lettuce, Salami (Pork, Beef, Lactic Acid Starter Culture.), Provolone Cheese (Paseurized Milk, Cheese Culture, Salt, Enzymes.)",16087027,0001-01-01T00:00:00,Abruzzese,7.25,44.7g,12.3g,1 EACH,2950.6mg,Turbo Sandwiches,3.9g,"ALL, MI,WH,SY,CG",175.4g,380,0g
62,"Milk, Wheat, Gluten",507,,46.2mg,3,8.6g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Sliced Tomatoes (Tomatoes), BB Focaccia Sheet (Unbleached enriched flour (wheat flour, malted barley flour, niacin, reduced iron, thiamine mononitrate, riboflavin, folic acid), water, sour culture, extra virgin olive oil, salt, yeast, semolina, wheat germ. May contain: eggs, milk, soy, tree nuts. ), Avocado Pulp (Hass avocado.), Mozzarella Cheese (Cultured Pasteurized Milk, Enzymes, Salt.), Zucchini, Pickles (Dill Pickle Spears), Red Onion, Basil",16087028,0001-01-01T00:00:00,California Caprese,7.25,20.9g,9.2g,1 EACH,799.6mg,Turbo Sandwiches,5.3g,"ALL, VT,MI,WH,CG",51.3g,227,0g
63,"Eggs, Wheat, Soybeans, Gluten",793,,53.9mg,3,6.9g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Baguette (Flour (bleached wheat flour, malted barley flour, niacin, iron, ascorbic acid, thiamin mononitrate, riboflavin, folic acid), Water, Soybean Oil with Citric Acid, Fresh Yeast, Salt, Sugar, 2% or Less of: Vital Wheat Gluten, Calcium Propionate, Enzymes, Calcium Sulfate.Made in a facility that processes wheat, soy, eggs, milk and tree nuts ), Pickled Carrots and Daikon (Daikon, Shredded Carrot, Rice Vinegar (Rice Vinegar, Invert Sugar, Salt, Diluted with water to 4% acidity), Organic Sugar, Water), Chicken Breast (Chicken breast, water, contains less than 2% of salt, dextrose, potassium lactate, potassium acetate, carrageenan, sodium phosphate, sodium diacetate, vegetable oil.), Sliced Cucumbers (Cucumber), Pickles (Dill Pickle Spears), Hoisin Mayonnaise (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Hoisin Sauce (Sugar, Water, Soybeans, Salt, Sweet Potato, Modified Corn Starch, Sesame Seeds, Garlic, Wheat Flour, Chili Pepper, Spices, Caramel Color, Acetic Acid, FD&C Red Color No. 40.)), Sriracha Aioli (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Jalapenos, Daikon Sprouts, Cilantro",16087029,0001-01-01T00:00:00,Chicken Banh Mi,7.25,36g,4.5g,1 EACH,2207.8mg,Turbo Sandwiches,12.7g,"ALL, EG,WH,SY,CG",97g,282,0.1g
