,allergens,calories,caloriesFromFat,cholesterol,dateRef,dietaryFiber,disclaimer,images,ingredients,itemID,menuDate,name,price,protein,saturatedFat,servingSize,sodium,station,sugars,tags,totalCarbohydrate,totalFat,transFat
29,"Milk, Eggs, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",552,,47.1mg,0,2.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Julienned Hot House Cucumbers (Cucumber), Shrimp Tempura (Shrimp, water, food starch, wheat flour, corn starch, rice flour, corn powder, leagening, (sodium acid pyrophosphate, sodium bicarbonate), salt, soybean oil, may contain sodium bisulfite.), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Tempura Bits (Water, Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Ginger, Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Black Sesame Seeds",16088892,0001-01-01T00:00:00,Crunchy Roll,11.0,12.1g,4.7g,1 ROLL,1183.1mg,Sushi,24.3g,"ALL DAY, MI,EG,SF,TN,WH,SY,CG",86.3g,131,0.1g
30,"Milk, Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",637,,130.4mg,0,1.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Julienned Hot House Cucumbers (Cucumber), Eel, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Ginger, Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Shrimp Tempura (Shrimp, Wheat Flour, Corn Starch, Salt, Sugar, Cooked Powdered Egg, Guar Gum, Xanthan Gum, Rice Flour, Sodium Bicarbonate, Glucono-Lactone, Sucrose Esters of Fatty Acids, Pepper.), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Avocado, Black Sesame Seeds",16088893,0001-01-01T00:00:00,Dragon Roll,13.0,28.1g,8.3g,1 ROLL,1388.4mg,Sushi,27.7g,"ALL DAY, MI,EG,FI,SF,WH,SY,CG",78.6g,183,0g
31,Fish,184,,68.5mg,0,0.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Eel Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Eel, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16088894,0001-01-01T00:00:00,Eel Nigiri Plate,4.0,11.4g,1.3g,1 PLATE,154.1mg,Sushi,2.6g,"ALL DAY, FI,TB",17g,62,0g
32,Fish,113,,20mg,0,0.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Hamachi Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Hamachi Lion, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16088895,0001-01-01T00:00:00,Hamachi Nigiri Plate,4.0,7.8g,0.1g,1 PLATE,253.3mg,Sushi,2.6g,"ALL DAY, TB,FI",16.9g,6,0g
33,"Wheat, Soybeans, Gluten",333,,0mg,0,4.2g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Ahimi (Tomato, soy sauce, sugar, water, sesame oil.), Julienned Hot House Cucumbers (Cucumber), Ginger, Avocado, Limes, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Daikon Sprouts, Ginger, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Toasted Sesame Seeds",16088896,0001-01-01T00:00:00,Horizon Roll,11.0,6.6g,0.6g,1 EACH,601.9mg,Sushi,10.1g,"ALL DAY, VG,WH,SY,CG",62.9g,44,0g
34,"Eggs, Fish, Crustacean Shellfish, Wheat, Soybeans, Gluten",453,,52.6mg,0,1.7g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Julienned Hot House Cucumbers (Cucumber), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Shrimp, Tilapia, Frozen, Ahi Tuna , Salmon, Avocado, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Black Sesame Seeds",16088897,0001-01-01T00:00:00,Rainbow Roll,12.0,28.9g,1.2g,1 ROLL,1136.1mg,Sushi,12.4g,"ALL DAY, EG,FI,SF,WH,SY,CG",64.2g,60,0g
35,Fish,163,,26mg,0,0.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Salmon Nigiri (Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), King Salmon, Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).))), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Cucumber",16088898,0001-01-01T00:00:00,Salmon Nigiri Plate,4.0,9.9g,0.8g,1 PLATE,144.8mg,Sushi,2.6g,"ALL DAY, TB,FI",16.9g,50,0g
36,"Fish, Soybeans",429,,20.3mg,0,2.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Julienned Hot House Cucumbers (Cucumber), Spicy Ponzu (Ponzu Sauce (Navel Orange, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Lemon), Garlic Paste, Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Ginger, Avocado, Lemon, Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088899,0001-01-01T00:00:00,Spicy Tuna Roll,8.0,18.6g,1.5g,1 ROLL,771.7mg,Sushi,11.1g,"ALL DAY, FI,SY",61.3g,88,0g
37,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",766,,58.2mg,0,1.4g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Tempura Batter (Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Water, Ice), Wasabi (Water, Wasabi Powder (Horseradish, Mustard, Corn Starch, Ascorbic Acid, Artificial Flavor, Artificial Color (FD&C yellow 5, FD&C blue 1).)), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Ginger, Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Cream Cheese (Pasteurized milk and cream, cheese culture, salt, guar gum, carob bean gum, xanthan gum. ), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088900,0001-01-01T00:00:00,Tempura Roll,11.0,17.5g,8.6g,1 ROLL,1344.7mg,Sushi,25.2g,"ALL DAY, MI,EG,FI,SF,TN,WH,SY,CG",88.1g,302,0g
38,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",569,,74.1mg,0,1.3g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Spicy Tuna Mixture (Yellowfin Tuna (Frozen Tuna, Carbon Monoxide), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.), Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Salmon, Julienned Hot House Cucumbers (Cucumber), Shrimp Tempura (Shrimp, Wheat Flour, Corn Starch, Salt, Sugar, Cooked Powdered Egg, Guar Gum, Xanthan Gum, Rice Flour, Sodium Bicarbonate, Glucono-Lactone, Sucrose Esters of Fatty Acids, Pepper.), Eel Sauce (Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Fair Trade Organic Sugar Cane, Mirin (Water, Dextrose, Rice, Corn Syrup, Salt)), Spicy Mayo (Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. ), Sriracha Sauce (Chili, Sugar, Salt, Garlic, Distilled Vinegar, Potassium Sorbate, Sodium Bisulfite, Xanthan Gum.)), Tempura Bits (Water, Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Canola Fryer Shortening (Canola oil, TBHQ and citric acid added to help preserve freshness, Dimethylpolysiloxane.)), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).)",16088901,0001-01-01T00:00:00,The Sun God Roll,13.0,29.9g,4.2g,1 PLATE,452.1mg,Sushi,7.9g,"ALL DAY, TB,MI,EG,FI,SF,TN,WH,SY,CG",54.8g,214,0g
39,"Milk, Eggs, Fish, Crustacean Shellfish, Tree Nuts, Wheat, Soybeans, Gluten",516,,114.1mg,0,2.1g,"Please be aware that UCSD Housing Dining Hospitality Services handles and prepares egg, milk, wheat, shellfish, fish, soy, peanut, tree nut products, and other potential allergens in our restaurants and kitchens. UCSD Housing Dining Hospitality Services strives to provide our customers with the most accurate, current nutrition and allergen information present in our menu items on campus. The nutritional information and allergens identified for each of our items have been auto-generated from our recipe management database system. However, there is always a chance that changes have occurred in the manufacturing of products off-site, which may occur without our knowledge. Similarly, there is always a possibility that certain ingredients may be substituted on the actual day of preparation. Thus, we cannot guarantee that a particular dish or item is free of a certain ingredient. Particularly for those individuals with sensitive food allergies, we want to inform you of this risk. We are in the process of verifying our nutrition information and allergens. Should you have any questions, please contact our nutrition team at HDHdiningmenus@ucsd.edu.",,"Shari (Sushi Rice (White Rice), Sushi Rice (White Rice)), Soft Shell Crab, Krab Mix (Imitation Crab  (Fish Protein (pollock and/or whiting), Water, Corn Starch, Egg Whites, Potato Starch, Sugar, Sorbitol, Mirin Wine (sake, sugar, salt, water, yeast extract), 2% or Less of: Natural & Artificial Crab Flavor, Salt, Soy Protein Isolate, Soybean Oil, Carrageenan, Sodium Tripolyphosphate, Tetrasodium Pyrophosphate, Maltodextrin, Hydrolyzed Corn and Soy Protein, Disodium Guanylate, Disodium Inosinate, Sodium Succinate, Paprika Oleoresin, Carmine, Corn Syrup, Wheat Starch, Modified Food Starch, Soy Lecithin, Color Added.), Mayonnaise (Soybean Oil, Corn Syrup, Water, Whole Egg, Egg Yolks, Distilled Vinegar, Contains less than 2% of Mustard Seed, Salt, Lemon Juice Concentrate, Calcium Disodium EDTA added To Protect Flavor. )), Frozen Albacore Loin Sk/Off, Spicy Ponzu (Ponzu Sauce (Navel Orange, Gluten Free Soy Sauce (Water, Salt, High Fructose Corn Syrup, Hydrolyzed Soy Protein, Caramel Color, Potassium Sorbate.), Seasoned Vinegar Mizkan (High Fructose Corn Syrup, Distilled Vinegar and Rice Vinegar (diluted), Salt, Monosodium Glutamate, Brown Sugar.), Lemon), Garlic Paste, Pure Sesame Oil, Seven Pepper Spice (Chili Pepper, Orange Peel, Black Sesame Seed, Seaweed, White Sesame Seed, Japanese Pepper, Ginger.)), Julienned Hot House Cucumbers (Cucumber), Toasted Sesame Seeds, Masago No MSG (Capelin Roes, Sugar, Salt Mirin (sweet cooking wine), Soy Sauce (water, soybeans, wheat, salt), Spices, FD&C Yellow No.6), Tempura Batter Mix (Bleached Wheat Flour, Sugar, Leavening (sodium bicarbonate, sodium aluminum phosphate, sodium acid pyrophosphate), Salt, Nonfat, Dried Milk, Yellow Corn Flour, Dried Whole Eggs, Guar Gum, Oleoresin Turmeric (color).), Thin Sliced Avocado (Sushi) (Avocado), Nori Seaweed (Ginger, Water, Salt, Acetic Acid, Citric Acid, Aspartame, Potassium Sorbate, Food Color (red 40).), Scallion Slices (Green Onions)",16088902,0001-01-01T00:00:00,The Surf Roll,12.0,33.7g,1.6g,1 ROLL,970.8mg,Sushi,3.9g,"ALL DAY, MI,EG,FI,SF,TN,WH,SY,CG",61g,120,0g
